"","GSM5319592_200121140049_R01C02","GSM5319603_3999356129_R02C02","GSM5319604_3999547012_R02C01","GSM5319607_3999547012_R03C02","GSM5319609_3999547016_R02C01","GSM5319613_3999547017_R02C01","GSM5319615_3999547017_R04C01","GSM5319616_3999547017_R06C01","pValues_wilcox_first50k","corrected_pValues_BH","corrected_pValues_Bonf"
"cg00958409",0.0807453416149068,0.0702453010512902,0.0572443334518602,0.0572131131020166,0.137099063298325,0.0645161290322581,0.0545696750559018,0.0409956572876142,0.2,0.996460956409655,1
"cg00973823",0.134994981599197,0.133563434787156,0.0795938545786431,0.112218756961461,0.0989863596546114,0.0889293602510947,0.110333566596688,0.102185534019419,0.2,0.996460956409655,1
"cg00981070",0.873116659492036,0.600346020761246,0.646039603960396,0.659231491556245,0.854243542435424,0.679256934081202,0.797250859106529,0.874022444735321,0.2,0.996460956409655,1
"cg00983637",0.0529357374017568,0.0370514820592824,0.0370035995719428,0.0316623877757215,0.0702883625128733,0.0401838671411625,0.0366283624967354,0.023596478568336,0.2,0.996460956409655,1
"cg00993824",0.0411555203798971,0.0606446140797286,0.044977077399432,0.0250797176740353,0.0616093880972339,0.0269970003332963,0.0323176361957525,0.030756241707876,0.2,0.996460956409655,1
"cg00997699",0.813707018370231,0.783471074380165,0.78792547975907,0.846590312073132,0.576347305389222,0.833198098991538,0.833333333333333,0.786796364216233,0.2,0.996460956409655,1
"cg01000656",0.0364141765114663,0.0317757009345794,0.0209163346613546,0.00867052023121387,0.0475857242827152,0.0191249183692509,0.0180571933962264,0.0166780122532335,0.2,0.996460956409655,1
"cg01015662",0.810750777432252,0.703125,0.784208165096456,0.785398230088496,0.674543501611171,0.819133034379671,0.837503959455179,0.796610169491525,0.2,0.996460956409655,1
"cg01022171",0.0313737435272617,0.0226776415252814,0.0373975622946046,0.0219891500904159,0.0381269549790691,0.0264194933018146,0.0200632211942577,0.0243000831016993,0.2,0.996460956409655,1
"cg01065471",0.903914944356121,0.876295336787565,0.874722222222222,0.901737807319612,0.850152387402641,0.911616880037933,0.902330479989244,0.920933734939759,0.2,0.996460956409655,1
"cg01071265",0.926090468497577,0.847256857855362,0.918130773410614,0.922837837837838,0.822405782137326,0.909601544672635,0.911925887265136,0.889341479972845,0.2,0.996460956409655,1
"cg01074657",0.151639344262295,0.194424064563463,0.262983790936156,0.110195227765727,0.309796999117387,0.148094801623674,0.159991432855001,0.164340387212967,0.2,0.996460956409655,1
"cg01077609",0.0290306503862447,0.0330712303422757,0.0231156608602328,0.0222977823754529,0.0335378906807478,0.0315980315980316,0.0326384502000421,0.0201675687699266,0.2,0.996460956409655,1
"cg01105140",0.0788306634084533,0.128503164148263,0.119527768845606,0.0784996133023975,0.0969091331629096,0.0515556352550883,0.026016084633238,0.0566650985758885,0.2,0.996460956409655,1
"cg01395650",0.0687108325872874,0.104497354497354,0.0683339203945051,0.0393502630976893,0.102497846683893,0.0511371282465348,0.0588895692998571,0.0439290626987531,0.2,0.996460956409655,1
"cg01396580",0.0350534421330881,0.0252637836231238,0.0313106099480766,0.0207183394231517,0.0577343881501431,0.022568993380875,0.0171359683113752,0.0176232771822358,0.2,0.996460956409655,1
"cg01439876",0.099628612950105,0.0830527497194164,0.0550702295306612,0.0515072126269487,0.124275362318841,0.0618277751471285,0.0535024502738541,0.0492707097494591,0.2,0.996460956409655,1
"cg01446477",0.0475480141711729,0.0450281425891182,0.050755939524838,0.0268460121672155,0.128474576271186,0.0352524630541872,0.0253267973856209,0.041574914119616,0.2,0.996460956409655,1
"cg01565237",0.0667623833452979,0.0490069641475368,0.0400064871001311,0.0356717595395025,0.0797222887239646,0.0442437923250564,0.0332638728100641,0.0319249500424788,0.2,0.996460956409655,1
"cg01576340",0.116661495501086,0.0711974110032362,0.0704849192085246,0.051343208636706,0.220508166969147,0.062629246676514,0.0381719846217337,0.0589854502556036,0.2,0.996460956409655,1
"cg01602345",0.94823590007726,0.9291975724882,0.945599640328201,0.959571495109455,0.894656952034001,0.939319248826291,0.935518195360715,0.944421944197431,0.2,0.996460956409655,1
"cg01606516",0.0488236782190741,0.0449401875202069,0.0639886700141625,0.043906333155934,0.177662957074722,0.0460269364949199,0.0449686693697014,0.0407468423942888,0.2,0.996460956409655,1
"cg01724006",0.0566151983045716,0.0486046941415635,0.041139804096171,0.0242165535919274,0.171835515736274,0.0338317555938038,0.030160364866853,0.0299973453676666,0.2,0.996460956409655,1
"cg01727764",0.854658136745302,0.834113973458236,0.820951362907536,0.845913521619595,0.794871794871795,0.799237223493516,0.814868804664723,0.824183460736623,0.2,0.996460956409655,1
"cg01728866",0.0393258426966292,0.0439835245660488,0.0554435362157855,0.0389573626508144,0.0539513066347409,0.0377053809606058,0.04093933018707,0.0354470118607529,0.2,0.996460956409655,1
"cg01730534",0.0816777041942605,0.0934411500449236,0.0637106184364061,0.0548368127021464,0.114840408028957,0.0468999680409076,0.043752659197277,0.0448634590377113,0.2,0.996460956409655,1
"cg01786075",0.11437991377124,0.162860576923077,0.156574394463668,0.103457814661134,0.346212121212121,0.0808999521302058,0.0694970937578974,0.091927453769559,0.2,0.996460956409655,1
"cg01793449",0.146358543417367,0.186567164179104,0.147413360120542,0.0850755287009063,0.274167987321712,0.0973451327433628,0.110845612637727,0.121884816753927,0.2,0.996460956409655,1
"cg01802898",0.910525443126534,0.872991835659731,0.932277529340546,0.895058192939041,0.944362438969002,0.914516166096008,0.854775501063711,0.906066622303128,0.2,0.996460956409655,1
"cg01827717",0.142807079025758,0.171644042232278,0.158514159617506,0.156552992310264,0.23202875399361,0.132118950949193,0.114594087282966,0.145814781834372,0.2,0.996460956409655,1
"cg01910231",0.0487804878048781,0.0574433656957929,0.0397207910919063,0.0330891330891331,0.0448055145248646,0.0368623340321454,0.0365466832161081,0.0350268223414326,0.2,0.996460956409655,1
"cg01916743",0.936302060815679,0.935372005044136,0.923461276402453,0.954460752496807,0.865264617517911,0.950538998097654,0.946086099848976,0.943782325163031,0.2,0.996460956409655,1
"cg01943447",0.876999768142824,0.812019054598754,0.85690219007036,0.912942066443926,0.7981220657277,0.897175370859581,0.873446046742914,0.867045892788276,0.2,0.996460956409655,1
"cg01978669",0.0706190061028771,0.0617732558139535,0.0586406041759218,0.0442528735632184,0.160486995019369,0.0496974378782027,0.034340808146463,0.0361366622864652,0.2,0.996460956409655,1
"cg01990334",0.0721673718852844,0.0580789277736411,0.0601846574717884,0.0346814149095518,0.0807086614173228,0.0666502705361535,0.0391437162822509,0.0496509943368892,0.2,0.996460956409655,1
"cg02030187",0.114532798987555,0.173932996787517,0.152952839541141,0.120903652111796,0.228056726715217,0.108223784775298,0.106484402383456,0.123121776183001,0.2,0.996460956409655,1
"cg02053850",0.108879067898755,0.114125753660637,0.161459635091227,0.119234116623151,0.227176220806794,0.119783034503541,0.0954375420638274,0.133097399599938,0.2,0.996460956409655,1
"cg02054059",0.0637113402061856,0.0563787495482472,0.0395778364116095,0.0352856703251616,0.102153846153846,0.0367813206126036,0.024785933282248,0.0367234054685941,0.2,0.996460956409655,1
"cg02059391",0.0434066756473582,0.0456629378323858,0.0346851654215582,0.0407339927121291,0.0443409247757074,0.0460949012673151,0.0424412314350349,0.0274675840169357,0.2,0.996460956409655,1
"cg02152120",0.114968152866242,0.147872340425532,0.123505976095618,0.103074816382423,0.2726723095526,0.0726355611601513,0.0709159069704702,0.0899231812019883,0.2,0.996460956409655,1
"cg02152233",0.843932671314881,0.818491070343822,0.94423418464908,0.804709407290746,0.900725101300917,0.949276567437219,0.723247232472325,0.937187952971493,0.2,0.996460956409655,1
"cg02276763",0.942616679418516,0.881619937694704,0.943385753931545,0.949715255058767,0.722995361166335,0.928888888888889,0.946653189577718,0.892271662763466,0.2,0.996460956409655,1
"cg02279891",0.83948432760364,0.792538157150933,0.760578760578761,0.761797752808989,0.719574036511156,0.775749156578686,0.784662008586581,0.80385149890808,0.2,0.996460956409655,1
"cg02284587",0.155412647374062,0.134124087591241,0.24468566259611,0.209891150023663,0.389125799573561,0.171165644171779,0.0840031112263417,0.108600125549278,0.2,0.996460956409655,1
"cg02289343",0.889164188965973,0.83635716826752,0.864889705882353,0.853236831523924,0.794420458319495,0.853010707829231,0.844596081884218,0.884466769706337,0.2,0.996460956409655,1
"cg02291204",0.0523568019093079,0.0327114126484129,0.0324560665937947,0.0227456803455724,0.0562537402752843,0.0413294392775161,0.029325081049219,0.0227398779811425,0.2,0.996460956409655,1
"cg02297709",0.802758044295863,0.755238095238095,0.783065855008301,0.82954345143663,0.654798761609907,0.840660326574556,0.840812985950075,0.807242036482439,0.2,0.996460956409655,1
"cg02396224",0.452368089321088,0.402949571836346,0.364069952305246,0.262876043471413,0.480033277870216,0.355205193600742,0.262902695595003,0.317197452229299,0.2,0.996460956409655,1
"cg02447380",0.0620515803761877,0.0978260869565217,0.0646894236149972,0.034694837589365,0.129254457050243,0.0402739952133366,0.0417858475314016,0.0539224212906592,0.2,0.996460956409655,1
"cg02486355",0.952292020373514,0.931024613623354,0.913306658459013,0.952403912947541,0.811104751001717,0.954665835799969,0.94906059804181,0.962284482758621,0.2,0.996460956409655,1
"cg02550592",0.0402344190240054,0.0467344544387955,0.0306798215975132,0.0132084437093133,0.0268300248138958,0.0346111719605696,0.0214765100671141,0.0183991488829088,0.2,0.996460956409655,1
"cg02583736",0.0875819082627457,0.159801678108314,0.125459658230586,0.0832419841052343,0.107784431137725,0.0745948346037149,0.0671470684572552,0.0869218500797448,0.2,0.996460956409655,1
"cg02631684",0.838161559888579,0.657645466847091,0.762679685381069,0.7629702483403,0.52048417132216,0.783643648362008,0.808626560726447,0.664416947881515,0.2,0.996460956409655,1
"cg02637320",0.0585722160970231,0.0251721170395869,0.0261987491313412,0.0193009410409065,0.0695483513438626,0.02382356409954,0.0174293314809406,0.0208245243128964,0.2,0.996460956409655,1
"cg02656741",0.0840983121113414,0.113843991567112,0.0890326555760936,0.0790909090909091,0.117767188563649,0.0612857647474391,0.0371929824561404,0.0701292484442317,0.2,0.996460956409655,1
"cg02700833",0.0801797540208136,0.0510357250075053,0.0518529587567244,0.0295182400445558,0.117712382009994,0.0602263540824576,0.0395248607169137,0.04828797190518,0.2,0.996460956409655,1
"cg02737782",0.0365473183776556,0.0332518337408313,0.0316401988119772,0.0290478403233301,0.0861771802826612,0.0310537334263782,0.0261522543624118,0.0309801080960606,0.2,0.996460956409655,1
"cg02769865",0.863494268843348,0.794753086419753,0.80283185840708,0.88290002113718,0.80700325732899,0.885625596943649,0.907259756609316,0.830964846671653,0.2,0.996460956409655,1
"cg02771684",0.917171717171717,0.873357856016816,0.915677247395202,0.912277448071217,0.778660049627792,0.903488898957861,0.927590746661651,0.891123690232446,0.2,0.996460956409655,1
"cg02838762",0.0998174071819842,0.132943754565376,0.0951209512095121,0.0499163772031391,0.143440233236152,0.0568219359101421,0.05418986826022,0.0943278620403075,0.2,0.996460956409655,1
"cg02849695",0.37839651123784,0.424460431654676,0.290407540892709,0.304514813033877,0.425948592411261,0.424536082474227,0.32114141573388,0.137344913151365,0.2,0.996460956409655,1
"cg02851517",0.0527896995708155,0.0728033472803347,0.0577557755775578,0.0499688990255028,0.157247037374658,0.0515837991566147,0.0415477829185852,0.0594201169311538,0.2,0.996460956409655,1
"cg02858843",0.0468526930564568,0.0426214482126489,0.0339748598185026,0.0225472497513171,0.0729120636323464,0.0275223312344414,0.01991061405181,0.0250565793727772,0.2,0.996460956409655,1
"cg02896696",0.0526144852224748,0.0322710770471965,0.0324193304044842,0.020260492040521,0.0606790272092463,0.0385824866956942,0.0264072272411397,0.0242414426087895,0.2,0.996460956409655,1
"cg02944245",0.0646165110745012,0.0324718356527502,0.0451401528940663,0.0309251826695482,0.110247983268599,0.0392156862745098,0.0317644331092047,0.0258839684174391,0.2,0.996460956409655,1
"cg02960125",0.879843539909547,0.903578257306747,0.933801775147929,0.888549618320611,0.920424403183024,0.863269827204253,0.849388092199114,0.892259414225941,0.2,0.996460956409655,1
"cg02970394",0.062992125984252,0.0552973977695167,0.0442572741194487,0.035364768683274,0.133439659755449,0.0355029585798817,0.0324368001846935,0.0336259485195655,0.2,0.996460956409655,1
"cg02996314",0.0798438608942512,0.0926414877740788,0.0526086705717627,0.0481767367580516,0.0844510221071131,0.0600218433923738,0.0579101132588946,0.0523035009661156,0.2,0.996460956409655,1
"cg03001333",0.920194750211685,0.917925147734734,0.900456586826347,0.916085776618954,0.843393448656607,0.91319527096723,0.92788521522146,0.91126254305826,0.2,0.996460956409655,1
"cg03001875",0.0345198119543318,0.030655627657194,0.0310097607324868,0.0239002648407726,0.036306851454226,0.0343458591081156,0.0262644454449947,0.0251778169358239,0.2,0.996460956409655,1
"cg03075534",0.0530762448915971,0.0735768903993203,0.0385055739680627,0.0705345151759334,0.0348304015082522,0.0386377624290501,0.135160051216389,0.0476709937820443,0.2,0.996460956409655,1
"cg03102494",0.501850481125093,0.450941526263627,0.744137670196672,0.40377284722901,0.691036554832248,0.551628801538646,0.466736469072165,0.517425174251743,0.2,0.996460956409655,1
"cg03119126",0.0741324921135647,0.088973162193699,0.0773348775858186,0.0693142987318703,0.165957446808511,0.0557302719160659,0.0518618821936358,0.0630920464700626,0.2,0.996460956409655,1
"cg03130910",0.120272572402044,0.207725321888412,0.10804224207961,0.0807565295706995,0.238685678859268,0.0960564676998619,0.0877071538645372,0.10184331797235,0.2,0.996460956409655,1
"cg03132197",0.0457875457875458,0.0596219098400388,0.0422187289467775,0.0310056905812902,0.105021598272138,0.0328778821520068,0.0242420632557031,0.0407444668008048,0.2,0.996460956409655,1
"cg03213877",0.073923639317628,0.0794246404002502,0.148946437188355,0.123693036101795,0.131363474546102,0.0929398393538005,0.0792854104636325,0.0841693173476878,0.2,0.996460956409655,1
"cg03224364",0.0411193603655054,0.0507502206531333,0.0408314274182699,0.0268393225199391,0.0792302086242244,0.0294631710362047,0.0382330705259747,0.0161338512100388,0.2,0.996460956409655,1
"cg03254465",0.347818902842036,0.446596765594455,0.461224489795918,0.405505184863456,0.532530811120665,0.31006682161534,0.359688323593446,0.253276625292943,0.2,0.996460956409655,1
"cg03317400",0.0949017199017199,0.0690679539546974,0.0890732059141724,0.0400914509675839,0.125689084895259,0.0572548165886579,0.0460313049921274,0.0484972677595628,0.2,0.996460956409655,1
"cg03343403",0.870385126162019,0.885894968380533,0.871656562468086,0.906273696981952,0.817289220917823,0.903881837749573,0.926775704843972,0.919148936170213,0.2,0.996460956409655,1
"cg03347632",0.881495871782419,0.878640776699029,0.831442786069652,0.914182065525451,0.607305936073059,0.917958311063602,0.944663167104112,0.894536213468869,0.2,0.996460956409655,1
"cg03423077",0.565366187542779,0.571656050955414,0.434734513274336,0.707045291157441,0.327543424317618,0.373518594196976,0.657714442312962,0.430393198724761,0.2,0.996460956409655,1
"cg03514351",0.109560067681895,0.112776752767528,0.0729475335541224,0.0818239703063367,0.0661796304254405,0.0771917568983584,0.114624242827664,0.10167098140739,0.2,0.996460956409655,1
"cg03515878",0.115606936416185,0.0592873831775701,0.0709929251036838,0.0446045038399792,0.124760485416223,0.0674234606123151,0.0584441257413078,0.0490184376168763,0.2,0.996460956409655,1
"cg03517147",0.922351636161952,0.787077826725404,0.829419889502762,0.848510164299638,0.690630048465267,0.88472692121798,0.871878172588832,0.852376980817348,0.2,0.996460956409655,1
"cg03520644",0.297822049637008,0.251877816725088,0.233626688497749,0.159428955826295,0.26338688085676,0.304617857664767,0.215829952158905,0.230207953301715,0.2,0.996460956409655,1
"cg03523603",0.0609450337512054,0.0393791319344639,0.0301574891097956,0.0277777777777778,0.0686312524234199,0.0316260249174742,0.0188506892542767,0.0236716973330577,0.2,0.996460956409655,1
"cg03526459",0.621391143532313,0.474420972257572,0.489748369058714,0.113994081571386,0.632505175983437,0.501985252410664,0.188456648868548,0.0905863978418288,0.2,0.996460956409655,1
